id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6X5zsgjDlssIkv0sVYZgx1,TATTOO,6wWVKhxIU2cEi0K81v7HvP,Rammstein,2020-11-27T12:21:24Z,251658,2019-05-17,False,59,https://p.scdn.co/mp3-preview/851038281f2a536dc4cde0daa5bd41d736841e40?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27302add2c77fb6999e311a3248,0.612,0.96,9,-4.547,1,0.091,0.00262,7.93e-05,0.0846,0.302,141.042,4
2Xd5c9ZjiaMQyfhCR7l67b,Abendlandboogie,203FukGHCpUXcRMpMvPGkj,Lemur,2020-11-27T12:21:24Z,178352,2017-09-15,True,39,https://p.scdn.co/mp3-preview/02544f06740a868a2c1eb131b026785a2ee3171d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d29229891cc41ecd5d78840f,0.493,0.661,5,-7.805,0,0.263,0.0591,0,0.103,0.294,82.748,4
79koEJRtKOOGJ0VSAF3FMk,Motherboard,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2020-11-27T12:21:24Z,341653,2013-05-17,False,62,https://p.scdn.co/mp3-preview/ef0433b191bf290a8f0d236f94713297745f129a?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731d97ca7376f835055f828139,0.548,0.707,4,-14.902,0,0.0352,0.512,0.922,0.105,0.284,103.009,4
3GO6bT0b1sdInk1KPCK64d,Cómo Me Quieres,2mVVjNmdjXZZDvhgQWiakk,Khruangbin,2020-11-27T12:21:24Z,225153,2018-01-26,False,53,https://p.scdn.co/mp3-preview/5f178df06377387816764716db91419e7e829eac?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273811309a5bbc336e25df4e2ed,0.55,0.536,6,-10.045,1,0.0423,0.00612,0.884,0.372,0.539,85.458,4
2lVtDKAu3BDKoNwp8Lk2tA,PSA (Tripping),3tUS9mNjww0E2uwqbHbHz1,Max Wassen,2020-11-27T12:21:24Z,210810,2017-10-16,True,38,https://p.scdn.co/mp3-preview/ced0e53f7e44de0e6891704375a8269704c2a8ad?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27331e3d4754a4ff43d56a9b4f4,0.726,0.588,5,-8.328,0,0.0727,0.051,0,0.317,0.828,147.941,4
40PO9gfu9bHdnsQqEKrcjg,Wohin du gehst,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2020-11-27T12:21:24Z,180075,2016-03-18,False,54,https://p.scdn.co/mp3-preview/5a1cd1b07248981e617ac6f98067ed7cfce3ca37?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27353368d5c0af58c7a9000ea4a,0.507,0.867,0,-6.96,1,0.0493,0.00399,0.00963,0.21,0.529,119.056,4
4Z4i631BesV0P6LTvfLAdL,Talk to Me You'll Understand,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,2020-11-27T12:21:24Z,417099,2017-02-10,False,58,https://p.scdn.co/mp3-preview/ae027a16e6a0f9b936e13ca64735023bdb065d9c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273088d99c85e6de4f30b39679c,0.741,0.619,1,-11.366,0,0.0514,0.661,0.674,0.125,0.146,126.008,4
6EV7iIhdW9VBjphqZNGSfM,Evan Finds the Third Room,2mVVjNmdjXZZDvhgQWiakk,Khruangbin,2020-11-27T12:21:24Z,240743,2018-01-26,False,56,https://p.scdn.co/mp3-preview/ea0a2bd7964e90737237deea54890d6cb01d6534?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273811309a5bbc336e25df4e2ed,0.781,0.385,10,-9.976,0,0.0789,0.0101,0.587,0.166,0.842,105.812,4
2ZE2A47zah0C3Ee2uVKDbT,This Time Tomorrow,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,2020-11-27T12:21:24Z,205613,2007-01-01,False,36,https://p.scdn.co/mp3-preview/fce90bc9500706c49b4e1c60771439a19f5c6343?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d00695c5322f233fb2d034e8,0.399,0.798,4,-7.541,0,0.0509,0.291,0.603,0.159,0.715,127.731,4
2KHRENHQzTIQ001nlP9Gdc,Contact,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2020-11-27T12:21:24Z,383626,2013-05-17,False,62,https://p.scdn.co/mp3-preview/c081a8ebb90dc43a114e505b012b4e68c88e7f3b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731d97ca7376f835055f828139,0.4,0.756,11,-8.423,0,0.0492,0.00282,0.753,0.0695,0.0924,123.828,4
2bHRnMtpXMUmzDHZrAyxne,HALLOMANN,6wWVKhxIU2cEi0K81v7HvP,Rammstein,2020-11-27T12:21:24Z,251634,2019-05-17,False,55,https://p.scdn.co/mp3-preview/34f1e64503242d3d28a1b15b2111dc03f0d54efa?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27302add2c77fb6999e311a3248,0.419,0.706,10,-5.936,1,0.038,0.0171,0.0244,0.0998,0.143,171.997,4
58Ru9hiQmRtfRhi4qLspOS,A Hymn,2mVVjNmdjXZZDvhgQWiakk,Khruangbin,2020-11-27T12:21:24Z,190533,2018-01-26,False,43,https://p.scdn.co/mp3-preview/592108452700e5693e532f2c1fbc6a454bbfa268?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273811309a5bbc336e25df4e2ed,0.408,0.215,9,-19.308,0,0.056,0.242,0.908,0.125,0.153,164.62,5
2pyIlLXXcTLfx92JXOzOAN,Es geht mir gut,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2020-11-27T12:21:24Z,161198,2016-03-18,False,52,https://p.scdn.co/mp3-preview/ebe221af149a5ff9c10b464a5932d7b48a2bf1c2?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27353368d5c0af58c7a9000ea4a,0.639,0.689,2,-6.469,0,0.0325,0.0405,0.000323,0.284,0.94,114.452,4
0IedgQjjJ8Ad4B3UDQ5Lyn,Fragments of Time (feat. Todd Edwards),4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2020-11-27T12:21:24Z,279773,2013-05-17,False,66,https://p.scdn.co/mp3-preview/ad92e2df9ff31966724938c6b0021914eb53d486?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731d97ca7376f835055f828139,0.807,0.51,0,-9.729,1,0.0433,0.041,0.115,0.104,0.961,130.118,4
6noXn80goSX8ocS9Ftdw8H,Kanapé,0CJxR2iBZb64SRwApcj2Ev,Lil Frakk,2020-11-27T12:21:24Z,159965,2020-03-21,False,32,https://p.scdn.co/mp3-preview/6e2e78947bad48b48e32fef9101aaf8b38039667?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273def714bc3e9b1e7781c7c279,0.8,0.684,1,-8.56,1,0.243,0.0382,1.73e-06,0.103,0.334,119.924,4
0ycTPzyh2OIuZXakVSF4tK,Rules,2mVVjNmdjXZZDvhgQWiakk,Khruangbin,2020-11-27T12:21:24Z,269032,2018-01-26,False,44,https://p.scdn.co/mp3-preview/fcc2dd40e95020c3cfb34061afaece27e6da57bc?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273811309a5bbc336e25df4e2ed,0.576,0.507,7,-10.991,1,0.0385,0.0219,0.8,0.579,0.813,74.008,4
0TT9D8PKyhf1eQFFIWrFAN,Länger bleiben,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2020-11-27T12:21:24Z,276636,2016-03-18,False,44,https://p.scdn.co/mp3-preview/52936c4cd0779cbbd62674132e5e1a90a1361ada?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27353368d5c0af58c7a9000ea4a,0.669,0.573,2,-8.114,0,0.036,0.0635,0.0356,0.0786,0.812,120.489,4
36c4JohayB9qd64eidQMBi,Doin' it Right (feat. Panda Bear),4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2020-11-27T12:21:24Z,251293,2013-05-17,False,70,https://p.scdn.co/mp3-preview/009b72b43f6462c954d37501fe54439f37f2ef59?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731d97ca7376f835055f828139,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,4
1SA3sXFX3V8WgzmZdlO223,Wear Me Down,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,2020-11-27T12:21:24Z,319379,2018-07-27,False,47,https://p.scdn.co/mp3-preview/2d266bd206c8a9b5e0fec142591f87adede4b912?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e5ede01d67d1b1d36359187a,0.675,0.457,5,-9.528,1,0.227,0.193,0.202,0.202,0.27,125.0,4
0gQ12zQF2M5yLpUqnPb6hI,Friday Morning,2mVVjNmdjXZZDvhgQWiakk,Khruangbin,2020-11-27T12:21:24Z,410900,2018-01-26,False,49,https://p.scdn.co/mp3-preview/fc82367f19cfba52ac48151eedb75816cc377aeb?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273811309a5bbc336e25df4e2ed,0.44,0.261,11,-13.639,0,0.0304,0.127,0.846,0.103,0.438,105.854,3
4kr64ggr6ALZGxnkGdhK7b,Barfuß am Klavier,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2020-11-27T12:21:24Z,195371,2016-03-18,False,63,https://p.scdn.co/mp3-preview/534474215dd38527040bd4033763bcf3d1bb04bb?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27353368d5c0af58c7a9000ea4a,0.52,0.27,0,-11.575,1,0.029,0.885,0.0231,0.117,0.213,103.211,4
3L6bCxrwKe1qnsqFzssR4R,Strangers,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,2020-11-27T12:21:24Z,200053,2007-01-01,False,38,https://p.scdn.co/mp3-preview/ccc385217245bf65e75404e9b2328bc0328d39a5?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273d00695c5322f233fb2d034e8,0.464,0.432,0,-8.115,1,0.0326,0.161,1.52e-05,0.1,0.524,127.62,4
20rAsi0BCATtA4XQQLo7Zi,LEJTŐ,6u7q0ZGK0oilVYx4kqIk3E,Krúbi,2020-11-27T12:21:24Z,265866,2020-03-23,True,40,https://p.scdn.co/mp3-preview/2085c1fa8b669b3fefdf3779b960e859a255d39f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27392310d359607924437d12e75,0.792,0.525,3,-7.575,0,0.0851,0.136,0,0.437,0.0957,134.055,3
7uqB6xNKvn5uRUPuslOmnD,Algoflex,0CJxR2iBZb64SRwApcj2Ev,Lil Frakk,2020-11-27T12:21:24Z,171015,2019-04-29,True,29,https://p.scdn.co/mp3-preview/5b5948b654e322b8a80b18e8907b0a0affd1d2c3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273431250144a0c9f3937d1c6e6,0.774,0.642,11,-7.861,0,0.058,0.069,0.0416,0.926,0.378,119.962,4
7C0NGKQFR4ZICBcmcBRVSA,Neues Zimmer,23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,2020-11-27T12:21:24Z,177667,2016-03-18,True,46,https://p.scdn.co/mp3-preview/0d43dff52a4d2172caacf9be1ad895e9a9ae67fc?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27353368d5c0af58c7a9000ea4a,0.565,0.47,10,-9.151,1,0.0262,0.0564,0.000122,0.207,0.348,114.022,4
