id,name,artist_id,artist_name,playlist_name,playlist_id,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6u0dQik0aif7FQlrhycG1L,The Morning,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,312426,2012-01-01,True,72,https://p.scdn.co/mp3-preview/b2375e919fb24827d712542c2b64ae19e192dba4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.652,0.549,6,-7.555,0,0.039,0.317,0,0.104,0.186,120.073,4
3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,247186,2020-03-20,True,70,https://p.scdn.co/mp3-preview/e5e2ddc0a2421cf8634772a65f529845b2d9e10c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062,4
25KybV9BOUlvcnv7nN3Pyo,In The Night,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,235653,2015-08-28,True,73,https://p.scdn.co/mp3-preview/64ad18417266eb80b36f84eae3979e20c01fbc57?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.505,0.68,7,-4.993,1,0.0714,0.0796,0,0.0465,0.539,168.022,3
5ciyqWW5YuGqF4Avu7uwry,Nothing Compares - Bonus Track,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,222306,2020-04-03,True,70,https://p.scdn.co/mp3-preview/e4daa8bffd23fc32616ef81b33cd913555f27c31?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b27380880b62143e819e901d8465,0.532,0.577,1,-9.313,1,0.0352,0.00253,0.0437,0.234,0.0397,131.922,4
72TyiiduRmczEbDIEtKQdR,Wasted Times,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,220293,2018-03-30,True,1,,https://i.scdn.co/image/ab67616d0000b273f38e946900c89c38a070227b,0.562,0.674,10,-6.049,0,0.0851,0.622,2.04e-05,0.111,0.293,122.699,4
6TooMkzB9xE9FM9qxuEQeX,Missed You - Bonus Track,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,144539,2020-04-03,True,0,,https://i.scdn.co/image/ab67616d0000b273e52d04dfdb4d69b615ff4081,0.716,0.364,5,-9.648,0,0.0866,0.107,9.23e-05,0.113,0.448,151.968,4
4rv1ww0dUwFZcDVPqhcOcX,Try Me,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,221106,2018-03-30,False,0,,https://i.scdn.co/image/ab67616d0000b273f38e946900c89c38a070227b,0.466,0.672,8,-5.777,0,0.068,0.622,0.00108,0.147,0.108,91.673,4
40U8d12pC5UHqmHwXjHjjl,Repeat After Me (Interlude),The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,195813,2020-03-20,True,68,https://p.scdn.co/mp3-preview/e066b9517188fcc8c54eeee8a14547e8185894bd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,0.555,0.619,0,-7.918,1,0.0314,0.0323,0.000224,0.0917,0.141,95.032,4
4h90qkbnW1Qq6pBhoPvwko,Sidewalks,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,231360,2016-11-25,True,71,https://p.scdn.co/mp3-preview/704d7093206d7fec641aa386c838f84497fc26b6?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.542,0.72,1,-5.136,0,0.0628,0.147,0,0.348,0.623,149.828,4
00NAQYOP4AmWR549nnYJZu,Secrets,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,265600,2016-11-25,False,71,https://p.scdn.co/mp3-preview/150ff713be56467ffbf4f108dcebb61fc268fe0e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.664,0.771,0,-5.779,1,0.0533,0.0155,9.6e-06,0.46,0.763,109.945,4
5fohLPNqO6TqwrZ7BoUWUT,High For This,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,247226,2012-01-01,False,71,https://p.scdn.co/mp3-preview/dafa5d44f8ec628f004faa7b770d304afedccf44?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.465,0.403,11,-8.895,0,0.0755,0.744,0.000667,0.0777,0.0687,74.95,4
1mhVXWduD8ReDwusfaHNwU,Tell Your Friends,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,334333,2015-08-28,True,69,https://p.scdn.co/mp3-preview/477df51ee6edb1cc67c8f1cc00b9ca30608f2a83?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.583,0.454,1,-11.091,0,0.0425,0.265,0,0.181,0.309,74.64,4
2BcnxwxBuar5wjCaLqm5N3,Until I Bleed Out,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,190173,2020-03-20,True,67,https://p.scdn.co/mp3-preview/bf3739794d93d91d7c655c519b65d0ebd368691a?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,0.245,0.394,0,-9.887,0,0.0374,0.423,2.9e-05,0.093,0.148,115.233,3
13wNEvWmBsWaWVtiLPRIW5,Hurt You,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,230026,2018-03-30,True,0,,https://i.scdn.co/image/ab67616d0000b273f38e946900c89c38a070227b,0.484,0.716,5,-7.193,0,0.167,0.3,0.00214,0.112,0.365,184.131,4
4oeaIftdpT3JuZLcCkKmVE,False Alarm,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,220306,2016-11-25,False,70,https://p.scdn.co/mp3-preview/f0baa09d5f261d3c41eda1404ce9950d67663ff3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37e-05,0.189,0.192,173.978,4
4mU5iXHeLgbR94siF7p1sY,Six Feet Under,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,237573,2016-11-25,True,69,https://p.scdn.co/mp3-preview/d7da14a32c1e932fc92947405b0f2e5d96be1b21?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.772,0.504,6,-8.219,0,0.0761,0.129,0,0.125,0.244,140.035,4
6J7PIkhtHwmFjPLq0SyuPj,Dark Times,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,260640,2015-08-28,True,68,https://p.scdn.co/mp3-preview/1c314d8feb7a9d3f2249ab4dfdd03971df1aac72?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.501,0.403,7,-9.611,1,0.0747,0.116,1.03e-05,0.124,0.27,132.608,3
5rgnyXr2PXFWsAnPFew077,I Was Never There,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,241066,2018-03-30,False,0,,https://i.scdn.co/image/ab67616d0000b273f38e946900c89c38a070227b,0.324,0.735,10,-4.054,1,0.0337,0.135,4.84e-05,0.169,0.169,113.923,4
2wDAD2hRCw8qanm6UjdLpx,Final Lullaby - Bonus Track,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,185688,2020-04-03,True,0,,https://i.scdn.co/image/ab67616d0000b273e52d04dfdb4d69b615ff4081,0.604,0.26,11,-10.498,1,0.0373,0.841,9.33e-05,0.327,0.317,100.964,3
7IpDQcksaT8SxS7vOX4SRm,What You Need,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,196360,2012-01-01,False,67,https://p.scdn.co/mp3-preview/1142230590776b20a780a8eef12b78d51175d857?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.657,0.405,0,-8.637,0,0.0584,0.525,0.072,0.146,0.0673,133.895,4
6C6fHTuFUxVtJpBOOaMvJr,Shameless,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,253506,2015-08-28,True,68,https://p.scdn.co/mp3-preview/c24aeff23e078970aa67f6274f8594cb6b4aa4e3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.603,0.563,6,-8.313,1,0.027,0.147,0,0.109,0.234,100.06,4
0Nwar8rweBUyfyuoyjjUvk,Privilege,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,170573,2018-03-30,True,68,https://p.scdn.co/mp3-preview/508557764a06fa98449cc472dfef37893264199b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,0.404,0.564,11,-7.013,0,0.0344,0.915,0.00252,0.134,0.371,93.631,4
4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,111640,2016-11-25,False,66,https://p.scdn.co/mp3-preview/099ade5d1331c3ccf12e673a5cd6bf18cbca8d7c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.638,0.474,5,-12.7,0,0.124,0.351,0.191,0.105,0.441,179.771,4
0ifooM33X1iBxVYyOkSbXW,A Lonely Night,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,220173,2016-11-25,False,68,https://p.scdn.co/mp3-preview/a9f51e9e6e16f2b0a693e0ef5f8d08412b5fbe9c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.853,0.663,7,-6.955,0,0.0755,0.0431,8.71e-06,0.0891,0.864,113.998,4
36YCdzT57us0LhDmCYtrNE,Rockin’,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,232880,2016-11-25,True,68,https://p.scdn.co/mp3-preview/b9e04d4d0614f48f1d2272ac6a1869dadb5d91e3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.738,0.885,9,-5.547,0,0.206,0.0133,0,0.0821,0.752,112.878,4
15k2nBQJ0teDmPZHrOXL2N,Ordinary Life,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,221920,2016-11-25,False,66,https://p.scdn.co/mp3-preview/06340bfc838f7c2b07d40fc6da231ebf8e97237d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.537,0.587,7,-7.486,0,0.0771,0.0275,0,0.0961,0.365,149.748,4
6pDVjCUA3B1vg9waKutAsv,Attention,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,197653,2016-11-25,True,66,https://p.scdn.co/mp3-preview/fab58a6c3adeb323a1d8d2085bd1d0f76a5996fc?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.671,0.428,4,-7.052,0,0.124,0.688,0.000182,0.119,0.362,148.04,4
57qiTKh8bVX0VtfUNTQqhw,Nothing Without You,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,198653,2016-11-25,False,66,https://p.scdn.co/mp3-preview/957de5e78bd0e0b43d60c0c258b866f32c4d697f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.575,0.634,1,-8.1,1,0.068,0.0646,0,0.0878,0.191,109.825,4
0NWqNXBJTpXbkI5rPWNy3p,All I Know,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,321026,2016-11-25,True,65,https://p.scdn.co/mp3-preview/1ef097e9ab545e8cee5dafcad6316e0e378895ff?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.467,0.417,8,-10.614,0,0.074,0.421,0.000202,0.102,0.171,120.021,4
7xqANDRz8JFxkwfY65WISy,Loft Music,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,363640,2012-01-01,True,64,https://p.scdn.co/mp3-preview/64fc11c5034279e69c1b96756ced0a55221b5080?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.287,0.498,6,-7.523,0,0.177,0.581,7.56e-05,0.322,0.0634,171.725,4
7eZ7ODAt9cALYnWLO8F6Fd,D.D.,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,275493,2012-01-01,False,64,https://p.scdn.co/mp3-preview/fc83d0ee11ed261a67ddb8ce02be8ac1de9993a3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.68,0.707,7,-7.225,0,0.0987,0.479,0,0.511,0.382,119.993,4
27BgDmciSjoxTG0almHTpZ,Love To Lay,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,223293,2016-11-25,False,66,https://p.scdn.co/mp3-preview/4b975b8456ab583f121f8bd29e7bcb12e8c08d0d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.711,0.807,7,-5.052,0,0.0608,0.052,0,0.214,0.698,116.971,4
7o3Mcis1uKcYDuuJD1W0Rm,King Of The Fall,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,301594,2020-09-25,True,63,https://p.scdn.co/mp3-preview/a23f09ed7e160b8067979e007436c4ec548f3226?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273f60419f5fa7a022ddece0809,0.585,0.757,4,-4.752,0,0.0599,0.101,0,0.273,0.208,78.018,4
50iiDJGpAPdr2VTrz999XA,House Of Balloons / Glass Table Girls,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,405213,2012-01-01,True,72,https://p.scdn.co/mp3-preview/b82e1017fdb8905f92c4bb35d4075ade1fc35cfe?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.65,0.711,0,-5.417,1,0.0377,0.0123,0.00943,0.301,0.319,89.019,4
1gZADNt16Oh23jWyMYRk4p,Prisoner,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,274960,2015-08-28,True,64,https://p.scdn.co/mp3-preview/e8b5f8dc2be5e01818e3eee94377921b0f02dbca?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.551,0.405,0,-12.756,0,0.0398,0.443,0.000217,0.11,0.341,135.017,4
323ujVhfSg16TlRK0PB5JY,The Birds Pt. 1,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,214186,2012-01-01,False,56,https://p.scdn.co/mp3-preview/f86109fc3312651a8fe21eff4e56b62235344f7b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.571,0.692,0,-6.656,0,0.0545,0.0245,0,0.0813,0.22,127.937,4
46X8c9qJzpBLYcos3OX0CE,The Zone,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,418506,2012-01-01,True,61,https://p.scdn.co/mp3-preview/bbea972e672f629528ea9db6c97a78cac8826989?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.619,0.521,3,-8.092,0,0.0744,0.26,0.000542,0.101,0.254,139.886,4
0wzPHTgOtFIDhk2rD3Au4x,Angel,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,377346,2015-08-28,True,63,https://p.scdn.co/mp3-preview/e9892a00b446e91ab96f9a1ecc3fb436bba47d51?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.626,0.583,10,-7.574,0,0.0435,0.105,0,0.115,0.335,127.966,4
1FJrsh1NbV9eRw5JQt3M4e,Twenty Eight,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,258453,2012-01-01,True,61,https://p.scdn.co/mp3-preview/986054279ac888ac10c78d31d37cec42877429e8?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.639,0.633,3,-7.338,0,0.0352,0.574,0.000218,0.111,0.243,129.996,4
0dcf0L6F1LUA1nE2zWH4J2,The Party & The After Party,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,459386,2012-01-01,True,60,https://p.scdn.co/mp3-preview/925f0d15e83895a4ef6d73c8a5414cd6a9219ac8?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.438,0.634,5,-7.456,0,0.337,0.476,0,0.113,0.397,203.585,4
3H3qBumaYj67PT3aMEBvAP,As You Are,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,340493,2015-08-28,True,64,https://p.scdn.co/mp3-preview/fa757bffe8698f1fd2afc078413f01549f448b3d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.377,0.329,0,-9.67,0,0.0569,0.131,0.00654,0.279,0.0528,173.663,4
4fLnXd56RsWN4ZBtb9TegQ,Valerie,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,286680,2012-01-01,False,62,https://p.scdn.co/mp3-preview/49b21d1140c6c8225f14b770c4b66726053c5ba9?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.641,0.539,5,-6.351,0,0.0463,0.346,7.04e-06,0.0837,0.436,148.004,4
3kgqHVqfiabABjaFi9Tnhn,Live For,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,222666,2013-01-01,True,61,https://p.scdn.co/mp3-preview/7f08bf44e787a79e702c7371fef08d78427513a2?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e4860d5331509e2c9ee4de10,0.626,0.68,0,-7.64,1,0.112,0.517,0,0.114,0.227,75.978,4
03j354P848KtNU2FVSwkDG,Real Life,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,223373,2015-08-28,True,61,https://p.scdn.co/mp3-preview/d283441d9057cf23706d32dd1ed35f88fd52169c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.581,0.652,11,-5.039,0,0.0496,0.439,0,0.351,0.358,90.634,4
5ZicFGBDAi9J2YCVesboUp,Professional,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,368720,2013-01-01,False,61,https://p.scdn.co/mp3-preview/73394e6be1c06233d35f05ae42910868f384b0dd?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e4860d5331509e2c9ee4de10,0.405,0.619,11,-8.92,0,0.0615,0.162,0.000334,0.0788,0.234,120.092,4
1bAvtmTl0F9loyz9AwPwp7,Losers,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,281146,2015-08-28,True,62,https://p.scdn.co/mp3-preview/8a3b52e83cd4875a60dab040d1caf8d15f8bdf16?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,0.666,0.485,0,-9.85,0,0.053,0.0355,0.000599,0.504,0.287,91.007,4
0ei3uNcwJOiUocuks1vWcb,Pretty,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,375400,2013-01-01,True,61,https://p.scdn.co/mp3-preview/7bc80105b9323c01438c4140c0f246f19aa790e7?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e4860d5331509e2c9ee4de10,0.58,0.685,11,-6.829,0,0.0394,0.0355,3.42e-05,0.315,0.331,125.968,4
3WKYPmiPpJas9j5Aari5iK,Love In The Sky,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,267920,2013-01-01,True,60,https://p.scdn.co/mp3-preview/f5c9cf6fc822f11d84e4b8f9aa84595c19322374?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e4860d5331509e2c9ee4de10,0.644,0.736,9,-6.862,0,0.0514,0.16,0.000156,0.6,0.347,115.032,4
3PsS445MHcmtroGTstfTbm,Coming Down,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,295453,2012-01-01,False,57,https://p.scdn.co/mp3-preview/76f7fd4c0b5ad259365dbab2b0517c1f0217eeff?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.665,0.612,2,-4.664,0,0.0314,0.487,0.000194,0.183,0.25,120.989,4
29fTi7Tdh9CiU8HuVDaqVY,Rolling Stone,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,230546,2012-01-01,True,57,https://p.scdn.co/mp3-preview/fa6a38f667c9552f60dd254f94a2d57d1d8a7c9a?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.693,0.323,3,-11.97,0,0.0306,0.405,2.19e-05,0.149,0.669,129.964,4
6AirEKLAv80bFaIDKpMi7I,The Knowing,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,340333,2012-01-01,False,57,https://p.scdn.co/mp3-preview/4f2c2b0707784b02c75d2e38f7dfda2cd568a39c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273b298538481c52f7e217ed000,0.451,0.573,6,-8.277,0,0.0303,0.571,0.00744,0.172,0.087,85.921,4
6V9TlCdwLeQes4FX5zxz3f,Wanderlust,The Weeknd - Essential Playlist,3KYxa1WIJwanBKhTr9poa3,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2021-02-08T01:40:40Z,306773,2013-01-01,False,54,https://p.scdn.co/mp3-preview/406877e276876bd3522229832152b28c1a6f29ae?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273e4860d5331509e2c9ee4de10,0.637,0.652,1,-5.237,0,0.0435,0.0668,0.175,0.0714,0.0725,115.924,4
