id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3bH4HzoZZFq8UpZmI2AMgV,New Light,0hEurMDQu99nJRq8pTxO14,John Mayer,2020-07-14T11:18:18Z,216014,2018-05-10,False,77,https://p.scdn.co/mp3-preview/213ffa7ca413185c59a8811102048c07cd74494d?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27321f02a52720857a42bba5417,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,4
2LsbizbOeNa4x6qsi2jAMb,La flaca,5B6H1Dq77AV1LZWrbNsuH5,Jarabe De Palo,2020-06-15T15:19:32Z,261200,1996-09-30,False,72,https://p.scdn.co/mp3-preview/de8001a943205b7ac3ebc910633a5e67421e2c41?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27347a83522c634e84f937a897e,0.871,0.481,7,-9.068,1,0.0383,0.52,5.54e-05,0.0809,0.664,103.063,4
0G2tHYsAHueVaPhTTBbVna,The Golden Age,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:45Z,224720,2013-01-01,False,51,https://p.scdn.co/mp3-preview/186cf8297275bac4dff44a540ea16cf38c817522?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273216fa486e2c3e899cacfe6bf,0.545,0.752,2,-6.745,1,0.0362,0.723,0.136,0.138,0.232,132.033,4
0z39yzkwMNXYX2LYtEOpFW,I Love You,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:42Z,230160,2013-01-01,False,57,https://p.scdn.co/mp3-preview/0a9184a36c62df3b191217c062729c92789e14cb?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273216fa486e2c3e899cacfe6bf,0.542,0.814,5,-4.759,0,0.0386,0.0532,0.000481,0.0852,0.526,146.002,4
0j1VVFif10Ib9s3U59adli,Iron,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:39Z,187466,2013-01-01,False,60,https://p.scdn.co/mp3-preview/4d7cbad6bd248b30070080d4ef0a067a7dd9eb6c?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273cb833e941e1ba35590da5c6b,0.642,0.725,8,-5.804,1,0.0496,0.279,0.868,0.117,0.493,130.069,4
3PBX1t2lv0UfZmoqGNiPI0,Goliath,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:36Z,228490,2020-04-23,False,47,https://p.scdn.co/mp3-preview/95eb5cd2fe942166fa892fb0d1179e6c29e05bde?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273ba134b964a5818f3f84b7274,0.483,0.59,8,-9.258,1,0.0734,0.426,0.124,0.13,0.149,118.016,4
0boS4e6uXwp3zAvz1mLxZS,Run Boy Run,44TGR1CzjKBxSHsSEy7bi9,Woodkid,2020-06-04T12:02:33Z,213266,2013-01-01,False,71,https://p.scdn.co/mp3-preview/84f2a56be080060d0903902806d6a7a04091f662?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273216fa486e2c3e899cacfe6bf,0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996,4
72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,2020-06-04T12:02:00Z,243373,1979-05-31,False,72,https://p.scdn.co/mp3-preview/d1beb65ba6e228a6468118bb05f7c9d05611878e?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273c18cc9d6fcea1478b1257678,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,4
1pOkWIJCshtoREcAcXmYSk,AMOUR,6wWVKhxIU2cEi0K81v7HvP,Rammstein,2020-05-12T15:09:16Z,290906,2004-09-27,False,51,https://p.scdn.co/mp3-preview/20350d0cc431e587984aa9930fd8a7c66a6f9a1b?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273cbe7573e1175f842e24b34c2,0.64,0.529,5,-7.18,0,0.0275,0.0053,0.0919,0.12,0.259,104.023,4
0b6wdul3A5sQNpIOv03OxP,Ocean Drive,61lyPtntblHJvA7FMMhi7E,Duke Dumont,2020-02-22T05:37:57Z,206320,2015-07-31,False,72,https://p.scdn.co/mp3-preview/356b7d793ba4754f6ffefb2701ab26d3965e3904?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2732500bcdc1790d13e7ac1a0c0,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4
