id,name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url
0kJQ1MZlUWj2DnQBTXEYLU,Don't Want This to Be Over,7c5qu1gNlg8jWDzzmlp89O,Kraak & Smaak,2020-01-10T15:29:33Z,317143,2019-08-30,False,0,,https://i.scdn.co/image/ab67616d0000b2731be06f004a7bf6cf51ef6361
3wIaEJBWocqvyzdHgLyv5j,Wise Willis,0uyK6faAhm4CYcf1OhP38V,The Funky Knuckles,2019-12-06T11:35:26Z,528146,2016-06-10,False,0,,https://i.scdn.co/image/ab67616d0000b273c4e5f67a1512d4d73dbf95c1
3xMu4Wg3P5POf68fARcAsO,Swagism,55BOGnEb0pUuAgbxAwwbKV,Ghost-Note,2019-12-06T11:07:27Z,248346,2018-04-20,False,0,,https://i.scdn.co/image/ab67616d0000b273b071ad18324db0cd9237f66f
01vv2AjxgP4uUyb8waYO5Y,Morph,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,2019-12-05T17:34:48Z,258853,2018-10-05,False,65,https://p.scdn.co/mp3-preview/ea397fadfb026db6abbe2ebab227e5148893ca90?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273768828c6867cd0472fc84e4d
6gVdfzqreU09N8aBCQ5Aun,Pirate Muse,2eBmUbHKMQCAdD824cSiIL,Feed Me Jack,2019-12-05T17:15:20Z,236500,2015-06-05,False,37,https://p.scdn.co/mp3-preview/e84a703479e0232daf4bc255f9847d63aa58d11a?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273abbec45828f51110447098cb
6rZtlYru44l92npSBTbUN7,Mother May I Sleep With Danger?,5XMyhVhi5ZN2pi0Qwi1zXS,Joy Crookes,2019-11-19T14:58:56Z,207706,2018-07-13,False,55,https://p.scdn.co/mp3-preview/ea2190981d75d9669f80736fb259169ed5a0176d?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b273d6f4c3ca2eb2eff8e54ecf5c
4LJjGN2N2ZikfGYoU5a6GJ,HAL,2QjVv1gkLn8XkQxVndgLHF,Bill Laurance,2019-11-01T16:56:57Z,262823,2019-03-29,False,19,https://p.scdn.co/mp3-preview/56ae67e68d93780b02f66704a3c9e29d19874329?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b27339e7530e8b9a05791b89bad3
2wJAqXywuH16SybBwJsBu1,Money in the Desert,2QjVv1gkLn8XkQxVndgLHF,Bill Laurance,2019-11-01T16:56:55Z,356786,2014-05-06,False,27,https://p.scdn.co/mp3-preview/afad537f85df0f7bfe950afab5c189750439c08d?cid=774b29d4f13844c495f206cafdad9c86,https://i.scdn.co/image/ab67616d0000b2739d79304570739ac3a8c74bda
73e0SxQ4gM0CGD3CuUPBwj,The Good Things - Live,2QjVv1gkLn8XkQxVndgLHF,Bill Laurance,2019-11-01T16:56:52Z,531666,2016-11-11,False,0,,https://i.scdn.co/image/ab67616d0000b2738e9331bbad88dcb8e299d5a3
4pCShSPRlTNjXIZPlNXTeM,The Pines,2QjVv1gkLn8XkQxVndgLHF,Bill Laurance,2019-11-01T16:56:49Z,386000,2016-03-04,False,0,,https://i.scdn.co/image/ab67616d0000b2730d49fa122030f04c931728a8
